Recency,Frequency,Monetary,Days_Since_Purchase,Purchase_Rate,Unique_Products,Avg_Basket_Size,Return_Rate,Max_Single_Order,Monetary_Percentile,Cluster,Segment_Name,CLV_Predicted_90d,CLV_Tier
237.0,9,1752.254799999996,33.0,0.03333333333333333,93,1361.46111111111,0.0,3685.0121999999938,0.9929499072356215,1,Loyal Customers,10534.94,🐋 Whale
167.0,1,1752.254799999996,109.0,0.0036231884057971015,92,276.0,0.0,1695.54,0.9899814471243042,1,Loyal Customers,1038.43,💰 Mid
1.0,1,1057.18,2.0,0.3333333333333333,83,458.5,0.0,1057.18,0.9758812615955473,1,Loyal Customers,3937.76,🐋 Whale
0.0,0,0.0,15.0,0.0,9,141.0,0.0,329.67,0.41855287569573285,0,Champions,0.0,💤 Churned
274.0,9,457.8766666666666,8.0,0.031914893617021274,191,211.2,0.0,879.92,0.863821892393321,1,Loyal Customers,1905.67,🐋 Whale
269.0,5,747.046,1.0,0.018518518518518517,158,381.2857142857143,0.0,1010.95,0.9450834879406308,1,Loyal Customers,1278.36,🐋 Whale
158.0,3,560.7033333333334,27.0,0.016216216216216217,105,216.6,0.0,924.5400000000001,0.9046382189239333,1,Loyal Customers,833.75,💰 Mid
153.0,5,391.442,31.0,0.02717391304347826,76,217.33333333333334,0.0,547.27,0.8174397031539888,0,Champions,814.75,💰 Mid
257.0,19,162.4426923076923,10.0,0.09737827715355805,233,98.8,0.0,331.76,0.5417439703153989,1,Loyal Customers,1571.45,🐋 Whale
0.0,0,0.0,19.0,0.0,56,307.0,0.0,453.79,0.41855287569573285,0,Champions,269.16,💰 Mid
235.0,8,191.64875,46.0,0.028469750889679714,212,79.81818181818181,0.0,254.39000000000001,0.577365491651206,1,Loyal Customers,560.27,💰 Mid
120.0,9,96.74222222222222,3.0,0.07317073170731707,16,76.4,0.0,180.12,0.4515769944341373,1,Loyal Customers,475.14,💰 Mid
0.0,0,0.0,111.0,0.0,27,464.0,0.0,725.68,0.41855287569573285,0,Champions,0.0,💤 Churned
280.0,5,481.5,2.0,0.01773049645390071,83,293.5,0.0,590.4,0.874582560296846,1,Loyal Customers,898.37,💰 Mid
247.0,6,723.23,24.0,0.02214022140221402,320,326.85714285714283,0.0,1065.21,0.9413729128014843,1,Loyal Customers,1848.17,🐋 Whale
274.0,19,646.6153846153846,9.0,0.09187279151943463,178,256.2439024390244,0.0,1104.31,0.925417439703154,1,Loyal Customers,4941.04,🐋 Whale
59.0,1,474.54,85.0,0.006944444444444444,88,359.5,0.0,935.15,0.8708719851576995,0,Champions,475.65,💰 Mid
260.0,12,347.84999999999997,16.0,0.043478260869565216,211,207.07692307692307,0.0,582.68,0.7717996289424861,1,Loyal Customers,2149.5,🐋 Whale
79.0,2,322.2,20.0,0.020202020202020204,31,298.0,0.0,443.72,0.7447124304267161,0,Champions,471.8,💰 Mid
124.0,2,611.0699999999999,25.0,0.013422818791946308,46,311.0,0.0,1056.3600000000001,0.9161410018552876,1,Loyal Customers,701.48,💰 Mid
35.0,1,762.37,128.0,0.006134969325153374,94,226.0,0.0,980.41,0.9487940630797773,0,Champions,570.01,💰 Mid
246.0,5,984.476,30.0,0.018115942028985508,157,572.5714285714286,0.0,2671.27,0.9721706864564007,1,Loyal Customers,2564.41,🐋 Whale
0.0,0,0.0,193.0,0.0,61,555.0,0.0,897.8,0.41855287569573285,0,Champions,0.0,💤 Churned
200.0,2,525.37,41.0,0.008298755186721992,125,341.0,0.0,812.25,0.8920222634508349,1,Loyal Customers,634.82,💰 Mid
0.0,0,0.0,80.0,0.0,6,1361.46111111111,0.0,1607.04,0.41855287569573285,1,Loyal Customers,0.0,💤 Churned
0.0,0,0.0,277.0,0.0,15,213.0,0.0,373.49,0.41855287569573285,0,Champions,0.0,💤 Churned
175.0,4,273.4675,44.0,0.0182648401826484,65,103.66666666666667,0.0,330.6,0.673469387755102,0,Champions,456.19,💰 Mid
269.0,9,352.8777777777778,9.0,0.03237410071942446,89,372.4,0.0,480.68,0.7773654916512059,1,Loyal Customers,1351.36,🐋 Whale
196.0,4,353.8,53.0,0.01606425702811245,72,192.0,0.0,470.88,0.7781076066790352,0,Champions,732.72,💰 Mid
201.0,2,868.0699999999999,81.0,0.0070921985815602835,20,460.6666666666667,0.0,1095.12,0.9617810760667903,1,Loyal Customers,661.51,💰 Mid
0.0,0,0.0,228.0,0.0,24,316.0,0.0,636.94,0.41855287569573285,0,Champions,0.0,💤 Churned
184.0,4,1048.1975,52.0,0.01694915254237288,15,1281.2,0.0,1224.6,0.9743970315398887,1,Loyal Customers,1117.29,💰 Mid
200.0,1,142.5,34.0,0.004273504273504274,108,448.5,0.0,764.45,0.5128014842300557,0,Champions,380.57,💰 Mid
279.0,12,916.2616666666667,4.0,0.04240282685512368,160,260.2352941176471,0.0,2184.59,0.9673469387755103,1,Loyal Customers,5330.0,🐋 Whale
121.0,1,799.94,37.0,0.006329113924050633,166,477.0,0.0,817.47,0.9547309833024119,1,Loyal Customers,748.98,💰 Mid
0.0,0,0.0,206.0,0.0,10,122.0,0.0,175.5,0.41855287569573285,0,Champions,0.0,💤 Churned
207.0,2,280.98,72.0,0.007168458781362007,82,82.33333333333333,0.0,297.16,0.6831168831168831,0,Champions,325.59,💰 Mid
120.0,1,1110.68,79.0,0.005025125628140704,162,612.0,0.0,1110.68,0.9799628942486085,1,Loyal Customers,865.21,💰 Mid
196.0,3,1752.254799999996,48.0,0.012295081967213115,20,802.0,0.0,3376.08,0.9925788497217068,1,Loyal Customers,2606.56,🐋 Whale
111.0,2,553.85,94.0,0.00975609756097561,97,407.0,0.0,1019.42,0.9020408163265307,1,Loyal Customers,606.69,💰 Mid
144.0,4,331.4875,96.0,0.016666666666666666,69,131.4,0.0,379.1,0.7551020408163265,0,Champions,536.61,💰 Mid
265.0,3,270.1133333333333,4.0,0.011152416356877323,119,176.75,0.0,684.26,0.6708719851576994,0,Champions,593.35,💰 Mid
175.0,5,273.908,2.0,0.02824858757062147,42,254.33333333333334,0.0,496.44,0.674582560296846,0,Champions,611.56,💰 Mid
257.0,10,625.589,17.0,0.0364963503649635,145,294.0833333333333,0.0,1142.88,0.9194805194805195,1,Loyal Customers,2442.14,🐋 Whale
0.0,0,0.0,93.0,0.0,48,768.0,0.0,1580.0,0.41855287569573285,0,Champions,464.44,💰 Mid
201.0,2,1752.254799999996,10.0,0.009478672985781991,156,839.3333333333334,0.0,3685.0121999999938,0.9959183673469387,1,Loyal Customers,3012.58,🐋 Whale
88.0,6,293.8333333333333,67.0,0.03870967741935484,77,80.77777777777777,0.0,519.6,0.6957328385899815,0,Champions,448.26,💰 Mid
269.0,10,668.792,5.0,0.0364963503649635,13,649.2727272727273,0.0,1093.44,0.9346938775510204,1,Loyal Customers,2079.54,🐋 Whale
191.0,2,614.96,81.0,0.007352941176470588,280,451.0,0.0,900.08,0.9165120593692022,1,Loyal Customers,807.2,💰 Mid
257.0,11,795.9990909090909,17.0,0.040145985401459854,108,228.42105263157896,0.0,1947.01,0.9543599257884973,1,Loyal Customers,4536.04,🐋 Whale
272.0,13,450.3246153846154,4.0,0.04710144927536232,338,343.64285714285717,0.0,793.36,0.8582560296846011,1,Loyal Customers,2361.61,🐋 Whale
237.0,4,526.09,25.0,0.015267175572519083,8,409.6,0.0,750.0,0.8923933209647495,0,Champions,521.93,💰 Mid
192.0,3,331.7066666666667,76.0,0.011194029850746268,48,131.75,0.0,387.47,0.7554730983302412,0,Champions,532.01,💰 Mid
184.0,5,336.80199999999996,37.0,0.02262443438914027,52,237.83333333333334,0.0,569.0899999999999,0.7591836734693878,0,Champions,784.63,💰 Mid
160.0,4,767.0925,19.0,0.0223463687150838,225,494.8,0.0,1654.31,0.9499072356215214,1,Loyal Customers,990.44,💰 Mid
150.0,1,208.5,57.0,0.004830917874396135,19,67.5,0.0,347.15,0.6007421150278293,0,Champions,205.41,💰 Mid
258.0,4,501.975,17.0,0.014545454545454545,70,184.4,0.0,871.2,0.8831168831168831,1,Loyal Customers,819.97,💰 Mid
266.0,13,210.21076923076922,13.0,0.04659498207885305,345,139.21428571428572,0.0,302.37,0.6025974025974026,1,Loyal Customers,1213.33,🐋 Whale
0.0,0,0.0,95.0,0.0,116,543.0,0.0,516.8,0.41855287569573285,0,Champions,373.06,💰 Mid
221.0,3,645.8166666666667,18.0,0.012552301255230125,169,546.0,0.0,1547.58,0.9250463821892393,1,Loyal Customers,739.39,💰 Mid
133.0,1,407.52,44.0,0.005649717514124294,174,290.0,0.0,467.95,0.8307977736549165,0,Champions,490.12,💰 Mid
216.0,7,1196.1914285714286,5.0,0.03167420814479638,65,538.9090909090909,0.0,2251.94,0.9814471243042672,1,Loyal Customers,2382.93,🐋 Whale
60.0,1,373.40000000000003,117.0,0.005649717514124294,33,142.0,0.0,373.4,0.8007421150278293,0,Champions,292.68,💰 Mid
165.0,9,515.2800000000001,1.0,0.05421686746987952,188,279.1818181818182,0.0,1001.82,0.8886827458256029,1,Loyal Customers,2053.7,🐋 Whale
101.0,2,438.23,124.0,0.008888888888888889,77,235.5,0.0,516.28,0.8515769944341373,0,Champions,522.87,💰 Mid
261.0,15,323.8933333333333,18.0,0.053763440860215055,110,133.0625,0.0,644.13,0.7461966604823748,1,Loyal Customers,2571.38,🐋 Whale
275.0,3,137.97666666666666,1.0,0.010869565217391304,83,71.85714285714286,0.0,326.4,0.5076066790352505,0,Champions,309.51,💰 Mid
136.0,2,280.74,142.0,0.007194244604316547,20,161.66666666666666,0.0,510.95,0.6820037105751392,0,Champions,284.97,💰 Mid
165.0,3,168.09333333333333,117.0,0.010638297872340425,69,152.75,0.0,208.2,0.548051948051948,0,Champions,273.64,💰 Mid
0.0,0,0.0,64.0,0.0,40,399.0,0.0,683.64,0.41855287569573285,0,Champions,342.81,💰 Mid
279.0,19,723.0487301587301,4.0,0.2226148409893993,470,453.0,0.0,2764.29,0.9413729128014843,1,Loyal Customers,27763.88,🐋 Whale
167.0,14,409.74285714285713,9.0,0.07954545454545454,22,145.52941176470588,0.0,1175.44,0.8315398886827459,1,Loyal Customers,2428.13,🐋 Whale
260.0,19,515.8520000000001,19.0,0.07168458781362007,97,260.1818181818182,0.0,840.38,0.8890538033395177,1,Loyal Customers,3792.69,🐋 Whale
44.0,4,489.9525,6.0,0.08,112,315.0,0.0,819.26,0.8779220779220779,1,Loyal Customers,1301.71,🐋 Whale
196.0,6,326.82,41.0,0.02531645569620253,52,330.85714285714283,0.0,487.9,0.750278293135436,0,Champions,792.08,💰 Mid
267.0,19,498.0455,9.0,0.07246376811594203,67,277.3809523809524,0.0,974.62,0.8812615955473099,1,Loyal Customers,3527.98,🐋 Whale
238.0,6,712.4266666666667,32.0,0.022222222222222223,181,229.25,0.0,878.02,0.9402597402597402,1,Loyal Customers,1968.95,🐋 Whale
0.0,0,0.0,76.0,0.0,22,123.0,0.0,385.83,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,219.0,0.0,41,643.0,0.0,1177.8400000000001,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,279.0,0.0,49,123.0,0.0,263.87,0.41855287569573285,0,Champions,171.16,💰 Mid
155.0,2,489.65000000000003,128.0,0.007067137809187279,65,180.0,0.0,593.72,0.8779220779220779,0,Champions,434.67,💰 Mid
0.0,0,0.0,44.0,0.0,19,274.0,0.0,532.98,0.41855287569573285,0,Champions,0.0,💤 Churned
37.0,1,328.54,246.0,0.0035335689045936395,33,289.0,0.0,939.59,0.7525046382189239,0,Champions,0.0,💤 Churned
277.0,19,536.0457575757576,1.0,0.11870503597122302,377,221.05263157894737,0.0,874.72,0.8949907235621521,1,Loyal Customers,4842.99,🐋 Whale
137.0,5,498.254,54.0,0.02617801047120419,101,244.83333333333334,0.0,811.36,0.8812615955473099,1,Loyal Customers,942.28,💰 Mid
0.0,0,0.0,78.0,0.0,31,413.0,0.0,634.74,0.41855287569573285,0,Champions,0.0,💤 Churned
161.0,1,340.56,4.0,0.006060606060606061,22,106.0,0.0,356.84000000000003,0.7617810760667904,0,Champions,229.17,💰 Mid
275.0,14,697.2192857142857,8.0,0.04946996466431095,173,252.125,0.0,678.15,0.9391465677179963,1,Loyal Customers,4606.75,🐋 Whale
260.0,9,721.3955555555556,9.0,0.03345724907063197,201,452.1,0.0,1489.18,0.9410018552875695,1,Loyal Customers,2328.2,🐋 Whale
278.0,12,271.9841666666667,1.0,0.043010752688172046,46,90.0,0.0,664.83,0.6723562152133581,1,Loyal Customers,1469.5,🐋 Whale
266.0,8,943.70875,10.0,0.028985507246376812,246,254.08333333333334,0.0,2662.17,0.9680890538033395,1,Loyal Customers,4525.43,🐋 Whale
88.0,1,312.49,5.0,0.010752688172043012,53,371.5,0.0,585.3199999999999,0.7317254174397032,0,Champions,448.81,💰 Mid
282.0,19,298.9001333333333,1.0,0.26501766784452296,1053,152.9506172839506,0.0,733.05,0.7001855287569573,1,Loyal Customers,11671.45,🐋 Whale
227.0,11,262.6027272727273,51.0,0.039568345323741004,228,181.0,0.0,444.73,0.6608534322820037,1,Loyal Customers,1297.44,🐋 Whale
59.0,1,136.7,93.0,0.006578947368421052,46,278.0,0.0,514.9300000000001,0.5053803339517625,0,Champions,262.9,💰 Mid
120.0,1,185.61,30.0,0.006666666666666667,18,90.0,0.0,243.69,0.5706864564007421,0,Champions,153.87,💰 Mid
0.0,0,0.0,111.0,0.0,29,534.0,0.0,797.65,0.41855287569573285,0,Champions,0.0,💤 Churned
263.0,13,479.0338461538462,15.0,0.046762589928057555,83,153.95454545454547,0.0,590.03,0.8716141001855288,1,Loyal Customers,2622.52,🐋 Whale
106.0,1,1752.254799999996,128.0,0.004273504273504274,162,1361.46111111111,0.0,2919.5099999999998,0.9936920222634509,1,Loyal Customers,1753.56,🐋 Whale
239.0,7,722.6228571428571,9.0,0.028225806451612902,27,402.75,0.0,895.0,0.9413729128014843,1,Loyal Customers,1525.9,🐋 Whale
145.0,1,300.29999999999995,124.0,0.0037174721189591076,12,95.0,0.0,307.8,0.701669758812616,0,Champions,200.11,💰 Mid
107.0,1,472.54,16.0,0.008130081300813009,59,262.3333333333333,0.0,472.54,0.8697588126159554,0,Champions,454.77,💰 Mid
0.0,0,0.0,36.0,0.0,9,40.0,0.0,155.8,0.41855287569573285,0,Champions,0.0,💤 Churned
97.0,2,307.8,59.0,0.01282051282051282,77,214.0,0.0,522.29,0.7198515769944341,0,Champions,561.66,💰 Mid
235.0,3,299.52666666666664,34.0,0.011152416356877323,34,186.0,0.0,414.3,0.700556586270872,0,Champions,451.1,💰 Mid
280.0,7,190.72142857142856,2.0,0.024822695035460994,37,116.875,0.0,310.2,0.5758812615955473,0,Champions,536.03,💰 Mid
175.0,3,204.83333333333334,101.0,0.010869565217391304,64,78.6,0.0,342.61,0.5948051948051948,0,Champions,382.85,💰 Mid
157.0,2,337.69,51.0,0.009615384615384616,32,262.6666666666667,0.0,375.26,0.7595547309833024,0,Champions,380.61,💰 Mid
252.0,10,360.59000000000003,24.0,0.036231884057971016,170,123.0,0.0,765.85,0.788126159554731,1,Loyal Customers,1975.48,🐋 Whale
113.0,3,168.25333333333333,37.0,0.02,27,97.5,0.0,203.78,0.548051948051948,0,Champions,269.28,💰 Mid
158.0,8,269.17375,72.0,0.034782608695652174,163,95.4,0.0,499.95,0.6705009276437848,1,Loyal Customers,581.13,💰 Mid
0.0,0,0.0,170.0,0.0,73,215.0,0.0,331.28,0.41855287569573285,0,Champions,0.0,💤 Churned
96.0,2,1227.3,169.0,0.007547169811320755,104,444.6666666666667,0.0,1444.8,0.9821892393320965,1,Loyal Customers,951.87,💰 Mid
131.0,1,184.73,118.0,0.004016064257028112,52,68.0,0.0,184.73,0.5695732838589982,0,Champions,184.1,💰 Mid
66.0,2,317.61,85.0,0.013245033112582781,51,192.33333333333334,0.0,350.57,0.7417439703153988,0,Champions,481.01,💰 Mid
158.0,3,254.25333333333333,72.0,0.013043478260869565,110,263.75,0.0,402.41999999999996,0.6530612244897959,0,Champions,440.23,💰 Mid
118.0,2,310.345,81.0,0.010050251256281407,49,468.0,0.0,313.8,0.7257884972170686,0,Champions,369.75,💰 Mid
202.0,4,344.37,5.0,0.01932367149758454,95,268.2,0.0,366.31,0.7680890538033395,0,Champions,590.41,💰 Mid
147.0,1,322.13,125.0,0.003676470588235294,140,134.5,0.0,322.13,0.7447124304267161,0,Champions,309.99,💰 Mid
202.0,6,199.33833333333334,20.0,0.02702702702702703,76,91.5,0.0,387.71,0.5892393320964749,0,Champions,637.93,💰 Mid
192.0,1,532.22,90.0,0.0035460992907801418,66,203.5,0.0,532.22,0.8938775510204081,0,Champions,432.92,💰 Mid
0.0,0,0.0,279.0,0.0,11,116.0,0.0,165.86,0.41855287569573285,0,Champions,0.0,💤 Churned
279.0,5,361.524,3.0,0.01773049645390071,207,273.6666666666667,0.0,480.52,0.7896103896103897,1,Loyal Customers,870.87,💰 Mid
0.0,0,0.0,276.0,0.0,30,331.0,0.0,478.89,0.41855287569573285,0,Champions,0.0,💤 Churned
131.0,3,166.8133333333333,113.0,0.012295081967213115,37,77.75,0.0,283.03,0.5473098330241187,0,Champions,281.75,💰 Mid
95.0,3,168.47,2.0,0.030927835051546393,102,89.0,0.0,221.84,0.5487940630797774,0,Champions,349.71,💰 Mid
239.0,9,146.89333333333335,39.0,0.03237410071942446,4,135.6,0.0,228.96000000000004,0.5183673469387755,0,Champions,508.36,💰 Mid
0.0,0,0.0,171.0,0.0,12,87.0,0.0,216.95000000000002,0.41855287569573285,0,Champions,0.0,💤 Churned
255.0,5,449.104,15.0,0.018518518518518517,111,223.66666666666666,0.0,640.14,0.8571428571428571,1,Loyal Customers,998.13,💰 Mid
172.0,1,110.96000000000001,20.0,0.005208333333333333,42,57.5,0.0,150.83,0.46307977736549166,0,Champions,116.68,📉 Low
0.0,0,0.0,67.0,0.0,24,260.0,0.0,369.85,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,281.0,0.0,34,39.0,0.0,110.35000000000001,0.41855287569573285,0,Champions,0.0,💤 Churned
109.0,3,343.6933333333333,54.0,0.018404907975460124,15,262.5,0.0,456.84,0.7669758812615955,0,Champions,508.24,💰 Mid
0.0,0,0.0,17.0,0.0,24,277.0,0.0,366.45,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,170.0,0.0,12,212.0,0.0,333.0,0.41855287569573285,0,Champions,0.0,💤 Churned
245.0,7,134.6642857142857,32.0,0.02527075812274368,65,35.375,0.0,231.9,0.5031539888682746,0,Champions,416.88,💰 Mid
0.0,0,0.0,40.0,0.0,13,172.0,0.0,759.56,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,93.0,0.0,14,99.0,0.0,300.55,0.41855287569573285,0,Champions,0.0,💤 Churned
116.0,1,835.08,6.0,0.00819672131147541,37,232.0,0.0,835.08,0.9588126159554731,0,Champions,578.24,💰 Mid
231.0,3,347.6166666666666,48.0,0.010752688172043012,57,128.75,0.0,408.0,0.7714285714285715,0,Champions,510.49,💰 Mid
84.0,1,515.7,122.0,0.0048543689320388345,32,296.0,0.0,515.7,0.8886827458256029,0,Champions,364.5,💰 Mid
0.0,0,0.0,115.0,0.0,10,72.0,0.0,236.0,0.41855287569573285,0,Champions,0.0,💤 Churned
185.0,5,152.034,83.0,0.018656716417910446,51,104.16666666666667,0.0,322.01,0.527643784786642,0,Champions,455.43,💰 Mid
0.0,0,0.0,58.0,0.0,21,430.0,0.0,304.09999999999997,0.41855287569573285,0,Champions,0.0,💤 Churned
149.0,1,161.02,95.0,0.004098360655737705,37,269.5,0.0,320.21999999999997,0.5402597402597402,0,Champions,196.66,💰 Mid
13.0,1,174.64,40.0,0.018867924528301886,33,223.5,0.0,242.91,0.5554730983302412,0,Champions,311.81,💰 Mid
80.0,3,1397.493333333333,1.0,0.037037037037037035,13,1361.46111111111,0.0,2221.84,0.9851576994434137,1,Loyal Customers,1955.38,🐋 Whale
0.0,0,0.0,278.0,0.0,27,102.0,0.0,169.64999999999998,0.41855287569573285,0,Champions,0.0,💤 Churned
219.0,6,192.82333333333335,59.0,0.02158273381294964,49,74.5,0.0,227.62,0.5799628942486086,0,Champions,435.58,💰 Mid
112.0,1,251.56,167.0,0.0035842293906810036,101,123.5,0.0,363.17,0.6489795918367347,0,Champions,226.05,💰 Mid
176.0,3,170.84,106.0,0.010638297872340425,30,89.5,0.0,250.46,0.5495361781076067,0,Champions,191.01,💰 Mid
0.0,0,0.0,169.0,0.0,34,346.0,0.0,628.15,0.41855287569573285,0,Champions,0.0,💤 Churned
256.0,4,850.8425,26.0,0.014184397163120567,51,655.8,0.0,1220.4,0.9606679035250464,1,Loyal Customers,1079.44,💰 Mid
90.0,2,571.61,93.0,0.01092896174863388,44,375.3333333333333,0.0,817.44,0.9061224489795918,0,Champions,762.85,💰 Mid
142.0,3,206.76666666666665,136.0,0.01079136690647482,67,104.25,0.0,366.44,0.5974025974025974,0,Champions,293.73,💰 Mid
63.0,1,320.58,145.0,0.004807692307692308,24,176.0,0.0,320.58,0.7439703153988868,0,Champions,284.21,💰 Mid
131.0,3,352.80999999999995,52.0,0.01639344262295082,104,274.75,0.0,987.42,0.7773654916512059,1,Loyal Customers,692.13,💰 Mid
243.0,1,602.21,34.0,0.0036101083032490976,26,167.5,0.0,602.21,0.913543599257885,0,Champions,430.13,💰 Mid
235.0,4,288.175,43.0,0.014388489208633094,50,208.4,0.0,335.3,0.689795918367347,0,Champions,476.1,💰 Mid
73.0,1,116.56,10.0,0.012048192771084338,24,140.0,0.0,151.63,0.47346938775510206,0,Champions,176.34,💰 Mid
0.0,0,0.0,93.0,0.0,20,77.0,0.0,102.97999999999999,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,228.0,0.0,7,78.0,0.0,153.78,0.41855287569573285,0,Champions,0.0,💤 Churned
188.0,3,162.85,33.0,0.013574660633484163,21,123.5,0.0,509.5,0.5417439703153989,0,Champions,420.36,💰 Mid
0.0,0,0.0,178.0,0.0,3,192.0,0.0,306.64,0.41855287569573285,0,Champions,0.0,💤 Churned
190.0,1,258.12,73.0,0.0038022813688212928,16,77.0,0.0,258.12,0.6567717996289425,0,Champions,183.21,💰 Mid
98.0,2,449.485,18.0,0.017241379310344827,46,350.3333333333333,0.0,563.64,0.8571428571428571,0,Champions,577.87,💰 Mid
190.0,2,267.83000000000004,17.0,0.00966183574879227,18,149.0,0.0,398.97999999999996,0.6697588126159555,0,Champions,270.73,💰 Mid
0.0,0,0.0,219.0,0.0,11,122.0,0.0,195.9,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,95.0,0.0,11,358.0,0.0,318.7,0.41855287569573285,0,Champions,0.0,💤 Churned
138.0,3,638.3733333333333,24.0,0.018518518518518517,144,292.57142857142856,0.0,1534.3,0.9224489795918367,1,Loyal Customers,816.0,💰 Mid
144.0,5,307.668,82.0,0.022123893805309734,188,93.42857142857143,0.0,555.27,0.7194805194805195,1,Loyal Customers,748.4,💰 Mid
0.0,0,0.0,22.0,0.0,7,102.0,0.0,115.72,0.41855287569573285,0,Champions,0.0,💤 Churned
180.0,4,265.58,15.0,0.020512820512820513,49,194.6,0.0,431.78,0.6656771799628942,0,Champions,497.69,💰 Mid
0.0,0,0.0,156.0,0.0,52,51.5,0.0,160.1,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,15.0,0.0,16,140.0,0.0,285.16,0.41855287569573285,0,Champions,195.11,💰 Mid
29.0,1,205.84,115.0,0.006944444444444444,19,93.0,0.0,205.84,0.5970315398886827,0,Champions,169.14,💰 Mid
120.0,1,453.75,58.0,0.0056179775280898875,42,254.5,0.0,453.75,0.8586270871985158,0,Champions,372.83,💰 Mid
0.0,0,0.0,218.0,0.0,14,157.0,0.0,310.73,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,208.0,0.0,8,66.0,0.0,187.50000000000003,0.41855287569573285,0,Champions,0.0,💤 Churned
231.0,7,120.41285714285716,13.0,0.028688524590163935,17,32.125,0.0,385.47,0.47977736549165123,0,Champions,428.04,💰 Mid
0.0,0,0.0,9.0,0.0,1,24.0,0.0,118.80000000000001,0.41855287569573285,0,Champions,0.0,💤 Churned
259.0,3,226.82000000000002,23.0,0.010638297872340425,25,139.5,0.0,310.8,0.6244897959183674,0,Champions,283.95,💰 Mid
262.0,7,325.4814285714286,9.0,0.025830258302583026,245,146.88888888888889,0.0,614.38,0.7487940630797774,1,Loyal Customers,1200.5,🐋 Whale
250.0,4,306.8075,26.0,0.014492753623188406,54,166.6,0.0,676.1,0.7172541743970315,0,Champions,682.88,💰 Mid
0.0,0,0.0,232.0,0.0,8,4.0,0.0,17.2,0.41855287569573285,0,Champions,0.0,💤 Churned
195.0,5,166.34,16.0,0.023696682464454975,42,91.83333333333333,0.0,308.2,0.5450834879406308,0,Champions,463.5,💰 Mid
0.0,0,0.0,222.0,0.0,15,37.0,0.0,131.7,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,129.0,0.0,11,40.0,0.0,114.04,0.41855287569573285,0,Champions,0.0,💤 Churned
202.0,2,348.605,66.0,0.007462686567164179,45,136.66666666666666,0.0,366.6,0.7732838589981447,0,Champions,444.21,💰 Mid
121.0,1,110.38,128.0,0.004016064257028112,35,91.0,0.0,201.94,0.4623376623376623,0,Champions,0.0,💤 Churned
23.0,1,14.95,123.0,0.00684931506849315,32,367.5,0.0,856.63,0.42115027829313545,0,Champions,0.0,💤 Churned
253.0,4,376.9625,25.0,0.014388489208633094,39,197.8,0.0,429.12,0.8048237476808905,0,Champions,587.54,💰 Mid
222.0,8,215.16125,4.0,0.035398230088495575,71,89.22222222222223,0.0,430.5,0.6074211502782931,1,Loyal Customers,856.34,💰 Mid
0.0,0,0.0,236.0,0.0,23,171.0,0.0,220.9,0.41855287569573285,0,Champions,0.0,💤 Churned
195.0,3,701.9,33.0,0.013157894736842105,84,334.5,0.0,1388.92,0.939517625231911,1,Loyal Customers,871.28,💰 Mid
0.0,0,0.0,129.0,0.0,16,164.0,0.0,252.1,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,226.0,0.0,24,410.0,0.0,556.46,0.41855287569573285,0,Champions,0.0,💤 Churned
208.0,2,352.18499999999995,67.0,0.007272727272727273,38,174.66666666666666,0.0,394.18,0.776252319109462,0,Champions,394.06,💰 Mid
0.0,0,0.0,146.0,0.0,18,127.0,0.0,302.85,0.41855287569573285,0,Champions,0.0,💤 Churned
59.0,1,379.22,85.0,0.006944444444444444,33,220.5,0.0,424.64,0.8059369202226345,0,Champions,351.38,💰 Mid
80.0,2,304.385,118.0,0.010101010101010102,40,91.33333333333333,0.0,423.55,0.7090909090909091,0,Champions,336.54,💰 Mid
25.0,1,307.8,48.0,0.0136986301369863,12,418.0,0.0,576.4,0.7198515769944341,0,Champions,386.61,💰 Mid
0.0,0,0.0,178.0,0.0,3,156.0,0.0,152.76,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,37.0,0.0,34,281.0,0.0,511.03,0.41855287569573285,0,Champions,282.48,💰 Mid
174.0,2,632.9200000000001,47.0,0.00904977375565611,110,286.0,0.0,846.69,0.9217068645640074,1,Loyal Customers,653.94,💰 Mid
131.0,3,273.10999999999996,95.0,0.01327433628318584,32,96.5,0.0,388.0,0.673469387755102,0,Champions,358.26,💰 Mid
0.0,0,0.0,37.0,0.0,16,245.0,0.0,749.45,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,30.0,0.0,18,230.0,0.0,285.68,0.41855287569573285,0,Champions,192.28,💰 Mid
83.0,1,817.89,19.0,0.00980392156862745,113,449.5,0.0,817.89,0.9565862708719851,1,Loyal Customers,610.77,💰 Mid
